date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2005-12-16,4.0005163011309563e-05,0.003924733695287246,0.0,0.7610134026123578,0.3094287909579945,0.7610134026123578,80.0,0.005708247883696044,rv5,True
2005-12-19,3.1513180848856454e-05,0.003510258663757912,0.0,0.7614149188664078,0.30966290079886893,0.7614149188664078,80.0,0.005615370732208858,rv5,True
2005-12-20,2.168808070254497e-05,0.0035627555262070626,0.0,0.7623869512025858,0.30841527005273467,0.7623869512025858,79.99999999999999,0.005556620975491335,rv5,True
2005-12-21,1.7965436554646472e-05,0.0030794829622718244,0.0,0.7635181389819471,0.30764254803113056,0.7635181389819471,80.0,0.005387608789541277,rv5,True
2005-12-22,2.3242204096376086e-05,0.0027800132099179186,0.0,0.7646835749111446,0.30638355852293603,0.7646835749111446,80.0,0.005709128409640623,rv5,True
2005-12-23,2.8130809063407263e-05,0.0025427508410927253,4.77312516971309e-11,0.7659208684381782,0.3050694790125549,0.7659208684859095,80.0,0.005448212235983166,rv5,True
2005-12-27,2.6957751912099593e-05,0.0021129927187675053,3.912107240271202e-11,0.7671138805017864,0.3040174880107339,0.7671138805409075,80.0,0.004978741077509388,rv5,True
2005-12-28,3.1812878667427617e-06,0.003402271087090707,3.863411216812037e-11,0.7692947128372188,0.2992619469804668,0.7692947128758529,80.0,0.005384705561304326,rv5,True
2005-12-29,1.1023708994538081e-05,0.002846130127724397,3.2045105139073133e-11,0.7719501492736681,0.2965181669425722,0.7719501493057133,80.0,0.005149026966460675,rv5,True
2005-12-30,9.024011809162348e-07,0.00241189923642094,0.0,0.772024934742452,0.29725367031612,0.772024934742452,80.0,0.005008609441263042,rv5,True
2006-01-03,-1.7173885863116565e-05,0.002374807795947524,0.0,0.7737300212768257,0.2951188232491926,0.7737300212768257,79.99999999999999,0.005274676528054571,rv5,True
2006-01-04,1.4970427921688678e-05,0.006487374339081618,0.0,0.7636526063495594,0.3031271488231896,0.7636526063495594,79.99999999999999,0.0065344838778915145,rv5,True
2006-01-05,2.7834738630611784e-05,0.005924190909012015,0.0,0.7695986196692615,0.29585594512443436,0.7695986196692615,79.99999999999999,0.006478435437758791,rv5,True
2006-01-06,3.201901897367454e-05,0.0053296211680848365,0.0,0.7748190874968272,0.2895477569215351,0.7748190874968272,80.0,0.006210816216997206,rv5,True
2006-01-09,4.9830796913309264e-05,0.00576317511583346,8.244964377278074e-12,0.7728715367409997,0.2917523531458528,0.7728715367492447,80.0,0.006884357214565572,rv5,True
2006-01-10,5.6870812045256066e-05,0.005391444000425371,5.995651417228601e-11,0.7766143782554105,0.28700184057956324,0.776614378315367,80.0,0.006388829211973819,rv5,True
